,Data,Horario,Estacao,Latitude,Longitude,Banda 1,Banda 2,Banda 3,Banda 4,Banda 5,Banda 6,Banda 7,Banda 8,Banda 9,Banda 10,Banda 11,Banda 12,Banda 13,Banda 14,Banda 15,Banda 16
5899,12/10/2018,1800,82376,-3.72,-45.53,13.74,11.99,27.96,0.06,25.84,19.84,313.31,248.02,256.33,262.3,301.91,266.34,306.3,305.3,301.19,277.22
5900,12/10/2018,1800,82382,-3.73,-43.35,14.25,12.15,25.26,0.19,20.15,12.73,302.62,240.12,249.81,258.76,292.11,257.12,295.91,295.49,292.56,271.82
5901,12/10/2018,1800,82397,-3.77,-38.6,14.73,11.84,19.58,0.12,23.36,17.26,309,234.75,244.64,254.27,298.31,260.67,302.92,302.97,299.58,274.35
5902,12/10/2018,1800,82398,-3.78,-38.53,14.5,12.09,19.96,0.06,22.98,17.39,309.46,234.63,244.98,255.22,298.84,261.05,303.41,303.57,300.48,274.96
5903,12/10/2018,1800,82411,-4.25,-69.93,16.25,8.66,28.95,1.71,13.84,15.68,299.97,233.32,242.1,252.43,282.82,265.72,285.71,283.52,279.04,266.81
5904,12/10/2018,1800,82445,-4.27,-55.98,73.68,70.92,71.96,14.47,42.41,32.44,288.6,229.05,237.7,245.19,254.97,246.49,254.62,239.59,232.28,228.75
5905,12/10/2018,1800,82480,-4.27,-41.78,13.36,9.71,18.47,0.12,19.77,14.09,307.78,237.67,247.44,256.92,298.11,260.34,302.18,301.95,298.39,274.74
5906,12/10/2018,1800,82487,-4.28,-39,11.96,3.46,1.23,0.06,0.25,0.12,282.17,234.88,245.24,254.57,279.59,249.7,282.33,282.5,280.46,264.88
5907,12/10/2018,1800,82476,-4.87,-43.35,12.6,9.3,27.74,0.12,21.87,12.73,305.98,238.52,248.41,258.51,298.21,260.24,302.12,302.43,299.58,276.5
5908,12/10/2018,1800,82579,-5.05,-42.82,12.85,9.23,17.26,0.25,21.26,15.3,308.4,238.05,248.62,260.66,300.61,261.09,303.9,304.29,301.91,277.82
5909,12/10/2018,1800,82578,-5.08,-42.82,12.98,9.65,17.26,0.25,22.85,16.28,308.43,238.09,248.62,260.56,300.56,261.05,303.72,304.05,301.73,277.82
5910,12/10/2018,1800,82595,-5.17,-35.48,13.11,3.77,1.23,0.12,0.25,0.12,279.42,241.05,250.49,256.22,277.29,246.63,279.63,279.81,277.84,262.57
5911,12/10/2018,1800,82571,-5.5,-45.23,31.36,37.68,35.36,2.88,34.6,20.57,307.65,242.15,250.27,256.22,288.92,257.12,292.53,291.18,287.43,268.35
5912,12/10/2018,1800,82590,-5.65,-37.8,21.42,18.73,21.07,7.04,18.28,18.12,288.02,227.78,234.69,241.55,266.44,241.76,268.01,266.16,262.72,248.8
5913,12/10/2018,1800,82598,-5.77,-35.2,12.98,3.8,1.36,0.19,0.25,0.25,279.6,239.78,249.34,255.27,277.24,246.58,279.69,279.81,277.9,262.68
5914,12/10/2018,1800,82599,-5.92,-35.25,12.85,3.84,1.36,0.12,0.38,0.12,279.51,240.08,249.26,255.17,277.34,246.58,279.81,279.93,277.9,262.68
5915,12/10/2018,1800,82676,-6.03,-44.23,13.61,11.07,19.46,0.12,22.5,18.12,314.78,238.81,249.26,259.21,303.79,264.02,308.33,308.3,304.65,279.2
5916,12/10/2018,1800,82567,-6.12,-50,11.58,8.76,17.74,0.12,19.3,13.11,311.75,246.8,253.96,260.41,301.29,270.83,306.12,305.66,301.31,279.31
5917,12/10/2018,1800,82689,-6.37,-38.3,13.23,10.22,11.84,3.01,12.38,16.88,299.49,229.52,238.21,248.14,283.45,251.21,286.51,286.33,282.31,262.57
5918,12/10/2018,1800,82686,-6.37,-39.3,14.63,12.82,17.39,0.25,19.77,17.26,311.69,232.77,242.91,255.62,300.66,262.27,304.58,305.18,302.62,277.44
5919,12/10/2018,1800,82690,-6.47,-37.08,18.15,13.55,16.38,4.28,14.82,14.82,293.04,227.61,234.82,242.95,274.37,246.34,276.68,274.66,270.7,254.19
5920,12/10/2018,1800,82668,-6.63,-51.98,14.25,14.22,21.8,0.19,24.98,19.84,318.63,243.37,251.16,258.81,303.43,275.51,309.13,308.6,303.63,280.47
5921,12/10/2018,1800,82678,-6.77,-43.02,13.61,10.73,17.61,0.12,19.77,15.8,314.23,236.28,245.91,257.47,304.05,263.79,308.39,308.83,305.66,279.81
5922,12/10/2018,1800,82696,-6.97,-35.68,13.87,5.96,2.73,0.19,1.11,1.58,284.63,239.23,248.41,254.42,277.14,247.19,279.94,280.11,278.38,262.95
5923,12/10/2018,1800,82791,-7.02,-37.27,20.79,19.49,22.66,3.8,21.74,19.46,297.91,226.94,233.89,242.4,276.51,248.23,279.87,277.23,273.14,255.46
5924,12/10/2018,1800,82798,-7.1,-34.87,12.98,4.47,2.34,0.66,0.85,3.55,284.12,235.01,245.74,254.22,276.67,246.06,278.34,278.73,276.95,262.29
5925,12/10/2018,1800,82800,-7.12,-34.95,12.6,3.8,1.49,0.19,0.5,0.25,280.14,235.18,246,254.87,277.97,246.91,280.3,280.53,278.74,263.34
5926,12/10/2018,1800,82659,-7.2,-48.2,19.26,21.46,26.12,0.25,33.14,24.73,321.17,248.49,255.86,261.61,306.82,271.07,312.14,311.71,307.03,281.07
5927,12/10/2018,1800,82795,-7.22,-35.88,15.61,13.65,19.11,0.19,23.74,18.73,304.07,240.29,249.81,256.12,292.16,254.76,295.61,295.01,292.73,270.5
5928,12/10/2018,1800,82796,-7.27,-35.88,16.5,13.96,19.58,0.19,22.76,17.87,303.99,239.95,249.26,255.47,290.65,254.19,294.75,294.71,291.66,270
5929,12/10/2018,1800,82765,-7.33,-47.47,47.23,57.99,51.65,5.71,40.79,32.44,305.49,247.85,254.25,257.71,276.93,251.02,280.37,279.93,276.65,263.61
5930,12/10/2018,1800,82768,-7.53,-46.03,15.23,13.71,26.5,0.25,27.2,17.26,314.44,240.59,249.6,257.42,302.85,265.3,306.98,305.9,302.03,277.93
5931,12/10/2018,1800,82797,-7.83,-35.72,17.01,16.44,20.09,0.12,20.28,17.14,305.87,239.11,249.98,257.42,289.92,253.67,294.99,296.03,293.93,271.1
5932,12/10/2018,1800,82792,-7.88,-37.07,17.14,16.12,22.31,0.79,22.5,14.82,304.42,231.08,240.24,249.88,291.9,256.37,295.61,294.29,290.95,268.46
5933,12/10/2018,1800,82753,-7.9,-40.05,15.36,13.71,17.99,0.44,19.52,16.28,309.83,231.67,241.72,254.27,298.47,261.66,302.06,302.43,300,275.95
5934,12/10/2018,1800,82900,-8.05,-34.92,28.6,20.25,34.76,2.5,32.03,22.41,303.36,235.09,245.15,253.12,283.76,248.52,286.82,285.97,283.15,264
5935,12/10/2018,1800,82861,-8.25,-49.28,15.49,14.66,25.14,0.19,25.2,19.46,317.74,250.94,259.17,265.05,305.36,270.92,309.99,309.97,305.78,281.73
5936,12/10/2018,1800,82879,-8.35,-42.25,15.36,15.17,21.93,0.19,22.98,20.69,314.18,234.21,243.37,255.52,300.3,262.79,305.93,306.86,303.99,278.65
5937,12/10/2018,1800,82890,-8.42,-37.08,24.31,24.06,26.38,5.33,25.71,19.96,301.49,226.6,233.3,240.95,275.05,248.52,279.26,270.11,263.37,247.86
5938,12/10/2018,1800,82824,-8.77,-63.92,42.57,52.66,45.84,11.52,32.88,27.9,289.78,224.66,230.12,236.51,259.14,248.8,258.67,253.89,249.49,241.47
5939,12/10/2018,1800,82893,-8.88,-36.52,17.14,15.07,18.12,0.38,18.66,14.82,306.25,235.6,245.07,252.13,290.7,254.52,294.62,294.23,290.83,269.12
5940,12/10/2018,1800,82863,-8.97,-48.18,31.11,39.68,30.57,2.44,31.01,24.38,306.29,246.97,255.14,259.76,282.72,255.94,284.91,283.52,279.99,266.2
5941,12/10/2018,1800,82970,-9.1,-45.93,54.15,38.63,60.5,10.06,40.28,33.9,291.99,238.98,245.66,249.23,258.41,239.3,259.9,258.86,258.07,251
5942,12/10/2018,1800,82976,-9.28,-43.33,15.11,17.65,24.66,0.38,24.47,20.31,315.47,234.71,244.01,257.91,302.17,263.17,306.67,307.76,305.6,280.8
5943,12/10/2018,1800,82989,-9.28,-37.9,20.66,16.57,20.82,2.69,18.53,20.57,295.36,228.04,235.63,242.95,270.56,245.87,272.68,270.35,266.83,252.32
5944,12/10/2018,1800,82984,-9.35,-40.55,14.12,14.66,17.49,0.38,21.01,17.26,309.3,230.7,240.24,254.22,297.69,261.52,300.77,301.23,298.93,276.5
5945,12/10/2018,1800,82983,-9.38,-40.48,14.38,13.42,17.26,0.19,20.63,16.79,310.4,231.37,240.96,254.57,298.78,261.66,302.49,303.09,300.83,277.44
5946,12/10/2018,1800,82992,-9.45,-36.7,16.12,11.52,14.79,0.6,14.22,15.07,295.05,235.94,245.74,252.68,276.25,247.15,278.46,278.37,276.24,261.24
5947,12/10/2018,1800,82993,-9.52,-35.78,24.19,19.55,24.76,0.5,23.49,18.38,300.67,237.97,248.54,255.67,282.72,250.69,286.57,285.31,283.86,265.43
5948,12/10/2018,1800,82979,-9.63,-42.1,17.77,17.58,22.92,2.38,20.76,18.85,304.68,230.53,238.12,249.08,287.2,255.23,290.14,288.96,286.36,266.31
5949,12/10/2018,1800,82990,-9.75,-37.43,17.26,16.44,19.11,0.44,18.66,16.41,306.02,230.99,239.56,248.53,292.37,257.12,294.01,292.2,289.1,267.58
5950,12/10/2018,1800,82965,-9.87,-56.1,15.23,17.96,21.68,0.5,24.22,19.46,321.22,243.37,255.06,268.89,311.04,280.61,314.17,315.3,313.28,290.88
5951,12/10/2018,1800,82917,-10,-67.8,66.38,63.23,68.25,42.06,19.77,29.52,250.5,211.64,212.55,213.16,215.22,221.43,215.72,215.47,213.76,213.71
5952,12/10/2018,1800,83033,-10.18,-48.3,56.57,51.71,51.65,3.61,11.49,13.84,273.29,239.61,246,251.18,262.63,243.65,263.34,262.63,261.76,253.92
5953,12/10/2018,1800,83097,-10.2,-36.87,42.19,40.57,44.12,3.01,38.44,31.11,293.77,236.44,246,250.93,259.66,239.16,262.24,262.33,261.47,253.04
5954,12/10/2018,1800,83214,-10.25,-54.92,13.36,18.41,26.12,0.06,33.99,24.38,319.9,244.98,256.2,265.45,304.52,276.46,310.97,312.01,308.64,285.09
5955,12/10/2018,1800,83065,-10.28,-48.35,55.04,53.04,54.34,7.96,20.5,25.23,274.31,239.74,245.66,249.03,256.95,240.81,257.69,256.94,256.4,250.12
5956,12/10/2018,1800,83090,-10.43,-39.3,18.28,17.14,19.36,3.07,19.3,16.15,300.96,227.11,234.1,243.4,282.3,252.02,283.07,279.75,275.82,258.1
5957,12/10/2018,1800,83064,-10.72,-48.58,12.98,11.52,18.25,0.25,23.36,17.99,315.88,244.3,254.51,262.7,305.1,269.13,308.2,308.42,305,281.73
5958,12/10/2018,1800,83076,-11.02,-44.52,35.77,27.74,31.55,9.14,13.23,14.09,274.86,230.49,235.5,240.85,254.13,238.17,255.35,252.1,249.79,243.51
5959,12/10/2018,1800,83192,-11.08,-38.52,14.25,11.33,20.22,0.31,22.98,16.03,302.62,230.15,239.35,250.48,291.95,257.03,295.24,294.65,291.78,270.33
5960,12/10/2018,1800,83195,-11.12,-37.82,14.12,9.68,16.63,0.6,18.41,14.22,297.27,229.94,238.21,247.64,285.06,253.25,288.72,287.71,284.75,265.54
5961,12/10/2018,1800,83186,-11.18,-40.47,19.26,14.98,21.8,4.6,15.07,12.6,282.89,227.28,232.92,240.3,264.88,242.85,265,262.39,259.26,248.02
5962,12/10/2018,1800,83190,-11.63,-38.97,15.23,9.55,23.17,1.17,12.85,7.36,286.69,228.97,236.94,245.94,276.72,249.09,278.77,277.59,274.99,259.48
5963,12/10/2018,1800,83228,-12.05,-48.35,22.53,17.14,15.9,0.44,17.68,14.31,300.39,240.25,250.87,260.46,277.34,252.16,279.87,279.15,277.31,265.27
5964,12/10/2018,1800,83221,-12.18,-38.97,55.93,57.17,50.63,0.85,24.73,16.88,290.38,229.85,237.91,246.39,267.85,244.55,269.61,269.21,267.42,255.74
5965,12/10/2018,1800,83249,-12.28,-38.55,44.09,41.65,43.01,0.38,33.36,31.58,295.6,230.87,239.56,248.19,263.57,241.85,265.99,266.1,265.34,255.74
5966,12/10/2018,1800,83235,-12.4,-46.43,44.47,42.25,46.09,0.79,40.28,33.17,299.63,234.16,242.82,253.82,271.35,246.63,273.61,273.52,272.54,261.91
5967,12/10/2018,1800,83244,-12.55,-40.43,22.19,16.57,32.53,2.34,14.82,12.5,277.15,228.97,235.63,242.45,263.68,241.85,263.77,262.93,260.57,249.95
5968,12/10/2018,1800,83242,-12.57,-41.38,35.52,31.87,39.3,3.99,16.44,16.53,264.99,228.63,234.48,239.5,250.48,235.57,250.56,249.4,248.18,242.08
5969,12/10/2018,1800,83222,-12.67,-39.08,27.96,26.06,28.6,1.42,20.76,25.23,292.16,229.39,236.85,244.49,263.05,242.04,265.31,263.95,262,251.88
5970,12/10/2018,1800,83208,-12.7,-60.1,30.98,27.46,27.74,0.5,27.2,24.6,303.28,245.78,258.49,268.24,279.01,261.19,280.24,279.81,278.86,270
5971,12/10/2018,1800,83248,-12.9,-38.33,12.85,4.15,1.96,0.06,0.63,0.5,280.48,230.23,238.76,248.19,276.77,248.66,279.69,279.69,277.19,262.02
5972,12/10/2018,1800,83288,-13.27,-43.42,43.58,39.77,44.98,6.44,18.53,20.95,260.56,231.25,235.84,239.16,246.36,234.05,246.69,245.93,245.03,240.48
5973,12/10/2018,1800,83292,-13.82,-41.3,27.2,20.19,20.09,3.61,8.41,9.8,264.13,230.07,235.96,240.65,252.36,236.75,253.02,251.92,250.62,244
5974,12/10/2018,1800,83339,-14.07,-42.48,36.15,28.57,30.82,8.69,17.8,19.58,273.17,230.87,235.03,237.86,244.9,233.16,246.01,244.44,242.82,238.5
5975,12/10/2018,1800,83332,-14.1,-46.37,50.12,45.42,48.44,16.85,37.07,35.74,295,234.08,237.7,239.16,242.55,232.54,243.92,243.3,242.35,239.16
5976,12/10/2018,1800,83309,-14.4,-56.45,16.12,8.79,8.12,1.23,8.53,9.3,298.98,249.04,260.9,267.29,281.26,260.95,283.19,282.44,280.29,269.34
5977,12/10/2018,1800,83319,-14.7,-52.35,11.07,3.55,1.84,0.12,0.85,0.63,286.56,247.77,257.43,264.6,283.29,258.73,285.16,285.31,283.68,269.73
5978,12/10/2018,1800,83334,-14.93,-46.25,42.69,37.71,38.95,7.96,24.98,21.93,273.75,236.44,242.27,245.29,251.63,236.75,252.71,252.58,251.58,246.48
5979,12/10/2018,1800,83344,-14.95,-40.88,42.69,37.07,41.17,0.79,32.88,25.33,288.91,231.46,238.93,246.69,261.23,241.05,262.79,262.45,261.41,252.76
5980,12/10/2018,1800,83386,-15.45,-44.37,45.99,42.34,43.61,0.31,33.01,23.26,287.83,242.95,251.33,256.27,267.38,244.26,268.81,269.03,268.37,258.38
5981,12/10/2018,1800,83379,-15.53,-47.33,53.3,50.6,52.25,5.52,36.34,29.39,289.34,237.12,243.92,247.94,254.81,238.26,256.46,256.29,255.51,249.35
5982,12/10/2018,1800,83361,-15.55,-56.12,44.47,37.26,46.34,4.41,34.98,22.28,294.75,248.06,258.23,263,272.28,254.62,273.48,272.39,270.46,261.35
5983,12/10/2018,1800,83362,-15.65,-56.1,12.85,5.68,3.93,0.92,2.6,2.22,288.22,249.04,259.67,265.25,281.99,260.71,283.38,282.68,280.52,267.96
5984,12/10/2018,1800,83364,-15.78,-56.07,32.88,18.63,27.36,2.95,22.85,16.03,294.91,247.18,257.73,263.1,274.84,256.27,276,274.18,272.01,262.29
5985,12/10/2018,1800,83377,-15.78,-47.93,28.09,18.6,20.95,1.11,18.53,18.12,290.5,237.5,244.64,251.08,267.75,245.49,269.92,268.97,267.06,257.83
5986,12/10/2018,1800,83363,-15.82,-55.42,11.46,4.53,2.6,0.44,1.49,1.23,287.63,249.2,259.93,265.95,283.34,260.95,284.98,284.83,283.03,269.73
5987,12/10/2018,1800,83358,-15.83,-54.38,11.2,3.84,2.22,0.06,1.23,0.73,286.9,250.51,260.31,265.5,283.5,260.81,285.41,285.55,283.74,270.5
5988,12/10/2018,1800,83376,-15.85,-48.97,30.73,26.6,26.38,0.25,25.2,20.95,299.15,238.94,246.42,253.87,271.45,247.95,273.85,273.46,272.13,262.02
5989,12/10/2018,1800,83378,-15.87,-47.93,28.09,16.73,22.44,1.11,20.28,15.8,295.36,237.5,244.73,251.08,269.68,246.58,271.89,270.11,267.42,257.39
5990,12/10/2018,1800,83368,-15.9,-52.23,14.98,8.98,7.14,0.19,6.57,3.55,290.79,244.3,252.77,260.46,280.94,256.89,283.19,282.86,280.7,267.58
5991,12/10/2018,1800,83384,-15.9,-46.05,31.74,26.25,27.11,1.42,23.74,19.58,291.7,244.26,253.2,257.81,267.69,245.07,269.12,269.03,268.02,258.38
5992,12/10/2018,1800,83393,-16,-41.28,22.31,16.06,13.68,0.31,10.88,8.57,284.49,241.01,250.27,255.62,269.31,244.78,271.09,271.01,269.98,258.77
5993,12/10/2018,1800,83441,-16.18,-42.28,54.41,49.23,52.5,1.04,29.9,23.39,284.04,241.05,247.1,251.18,260.7,239.96,261.87,261.97,261.17,253.59
5994,12/10/2018,1800,83419,-16.23,-48.97,32.63,26.69,27.61,0.12,25.71,12.98,291.65,238.77,246.17,253.37,273.95,249.56,276.8,276.22,274.57,263.06
5995,12/10/2018,1800,83428,-16.37,-46.55,19.52,6.98,10.73,0.25,9.26,12.25,291.53,244.98,253.96,259.01,274.32,249.13,276.56,276.1,274.69,262.4
5996,12/10/2018,1800,83460,-16.43,-39.08,14.98,4.34,5.17,0.44,3.84,4.03,282.97,232.47,241.43,249.88,273.9,246.86,276.56,275.92,273.5,259.76
5997,12/10/2018,1800,83424,-16.63,-49.22,24.82,18.92,18.12,0.38,16.82,19.46,290.38,238.85,246.25,253.22,270.3,247.29,272.32,272.03,270.7,260.8
5998,12/10/2018,1800,83423,-16.67,-49.25,33.26,25.96,29.2,0.12,25.46,19.36,289.46,238.85,246.42,253.62,270.88,247.76,272.81,272.86,271.77,261.91
5999,12/10/2018,1800,83436,-16.7,-43.82,66.12,58.88,62.34,8.69,19.39,21.55,281.17,238.35,241.89,243.4,248.39,234.62,250.56,249.46,248.9,243.23
6000,12/10/2018,1800,83437,-16.72,-43.87,72.06,65.39,71.84,1.23,22.5,17.99,276.04,239.4,244.73,249.43,260.81,240.44,261.32,261.55,260.81,253.2
6001,12/10/2018,1800,83446,-16.73,-39.55,12.34,3.77,1.49,0.12,0.38,0.5,281.67,237.37,246.76,253.62,277.29,248.47,280.12,279.99,277.61,262.79
6002,12/10/2018,1800,83442,-16.83,-42.05,55.42,51.04,53.23,7.11,25.11,23.99,279.23,238.98,242.74,244.24,249.38,234.53,250.38,249.76,249.08,244
6003,12/10/2018,1800,83479,-17.22,-46.88,15.49,9.26,4.92,0.25,4.09,1.84,286.69,245.57,254.8,260.11,280.21,252.39,282.46,282.38,280.29,265.82
6004,12/10/2018,1800,83522,-17.72,-48.17,18.88,11.01,10.6,0.12,9.77,10.53,293.3,241.56,252.18,259.76,275.15,249.56,276.92,276.69,275.4,263.45
6005,12/10/2018,1800,83498,-17.73,-39.25,12.85,3.68,1.61,0.06,0.63,0.85,282.33,241.39,250.66,256.22,276.98,248.05,279.63,279.63,277.37,262.79
6006,12/10/2018,1800,83492,-17.85,-41.52,22.19,14.53,13.3,3.74,8.03,9.07,279.88,238.85,243.12,246.59,261.54,240.34,262.91,261.85,259.5,250.39
6007,12/10/2018,1800,83488,-17.85,-42.85,63.11,57.84,65.42,0.38,38.95,24.38,284.93,239.99,245.41,251.13,266.86,242.47,268.57,268.56,267.66,257.28
6008,12/10/2018,1800,83464,-17.88,-51.72,20.66,15.26,12.44,0.6,12.38,17.14,297.45,240.75,249.13,257.42,273.22,251.64,275.33,274.96,273.62,263.61
6009,12/10/2018,1800,83470,-17.92,-50.92,31.23,17.9,23.55,0.6,21.74,21.55,293.3,240.88,249.34,257.32,271.97,249.42,273.61,273.64,272.84,263.06
6010,12/10/2018,1800,83526,-18.18,-47.95,17.77,11.61,8.5,0.12,7.55,5.99,291.19,241.18,252.05,259.96,277.55,251.07,279.51,279.21,277.61,264.77
6011,12/10/2018,1800,83538,-18.25,-43.6,40.06,40.95,35.23,1.58,26.31,23.26,286.14,240.59,245.32,249.13,259.4,239.06,261.07,260.6,259.8,251.72
6012,12/10/2018,1800,83525,-18.88,-48.22,34.5,26.28,29.84,0.38,26.57,22.15,291.48,241.94,252.77,260.41,272.81,248.23,274.22,274.42,273.68,262.95
6013,12/10/2018,1800,83554,-19,-57.67,16.5,8.79,8.12,1.84,6.44,3.93,289.28,246.04,256.54,262.5,279.59,259.82,280.73,279.45,276.77,264.66
6014,12/10/2018,1800,83579,-19.6,-46.93,57.58,55.49,57.04,0.79,31.9,17.87,282.25,247.39,256.58,261.06,270.56,247.15,271.7,272.03,271.53,261.24
6015,12/10/2018,1800,83566,-19.62,-43.97,57.33,54.63,56.69,9.2,40.41,31.71,293.35,239.57,242.91,244.14,249.23,235.38,251.18,249.94,248.42,243.67
6016,12/10/2018,1800,83576,-19.75,-47.97,22.31,11.9,14.79,0.5,13.71,11.01,293.93,241.64,252.18,260.06,276.72,251.54,279.01,278.79,277.07,264.66
6017,12/10/2018,1800,83592,-19.8,-42.15,12.6,4.31,1.96,0.19,0.98,0.98,282.97,243.25,248.96,254.47,278.49,249.13,281.35,281.24,279.1,264
6018,12/10/2018,1800,83583,-19.85,-43.95,39.17,33.23,35.61,1.46,30.41,24.12,294.7,241.05,246.34,250.33,261.07,241.05,263.04,262.09,260.51,252.43
6019,12/10/2018,1800,83587,-19.93,-43.93,41.46,35.23,38.44,1.42,28.92,20.69,291.07,241.39,246.59,250.68,261.9,241.38,263.77,262.99,261.47,253.04
6020,12/10/2018,1800,83635,-20.17,-44.87,42.95,34.5,38.31,0.25,30.41,23.01,286.96,242.06,248.62,254.27,268.16,244.59,269.86,270.11,269.33,259.32
6021,12/10/2018,1800,83623,-20.42,-49.98,58.19,50.73,60.25,0.12,41.9,27.9,288.91,239.99,249.17,256.77,271.61,248.09,273.42,273.58,272.84,262.79
6022,12/10/2018,1800,83612,-20.47,-54.67,56.31,57.52,59.26,2.28,43.14,28.88,291.26,249.96,259.5,264.9,273.17,253.1,274.59,274.84,274.39,265.43
6023,12/10/2018,1800,83639,-20.52,-41.9,12.22,3.68,1.49,0.06,0.5,0.85,283.58,243.97,251.33,257.02,279.59,250.08,282.27,282.32,280.23,264.88
6024,12/10/2018,1800,83630,-20.58,-47.43,17.14,6.69,5.93,0.19,2.98,6.85,291.07,246.46,257.56,264.1,280.21,253.58,281.23,281.9,280.41,267.19
6025,12/10/2018,1800,83652,-21.13,-47.77,35.26,28.06,31.9,0.19,27.33,21.42,293.25,241.64,252.65,261.11,276.61,251.64,278.46,278.67,277.78,265.43
6026,12/10/2018,1800,83695,-21.2,-41.9,18.88,8.6,10.98,0.12,8.92,5.74,287.43,245.32,253.32,259.01,278.65,250.17,281.04,281.12,279.51,264.88
6027,12/10/2018,1800,83669,-21.48,-47.55,35.39,27.36,31.42,0.85,25.96,14.31,289.96,241.22,252.43,260.51,273.75,250.03,275.7,275.68,274.99,263.72
6028,12/10/2018,1800,83683,-21.67,-45.92,35.39,33.14,32.03,0.5,29.55,23.26,295.55,245.78,256.46,262.35,272.55,248.47,274.22,274.48,273.68,262.79
6029,12/10/2018,1800,83103,-21.7,-41.3,14.12,4.6,3.71,0.12,2.6,2.82,286.28,240.16,248.62,255.72,278.65,251.21,281.35,281.48,279.63,264.88
6030,12/10/2018,1800,83687,-21.75,-45,44.85,37.74,41.9,0.5,34.73,26.31,290.38,245.66,255.86,261.46,270.88,247.15,272.19,272.57,272.01,261.46
6031,12/10/2018,1800,83692,-21.77,-43.35,40.69,33.58,35.61,0.06,27.2,18.85,288.4,242.74,250.78,256.82,273.33,248.09,275.27,275.44,274.51,262.4
6032,12/10/2018,1800,83671,-21.98,-47.35,64.12,55.52,68.03,1.36,29.42,15.3,283.12,239.99,251.93,260.51,273.22,249.7,274.53,274.84,274.21,263.45
6033,12/10/2018,1800,83736,-22.1,-45.02,60.98,60.79,64.57,0.6,43.99,28.88,290.79,245.87,256.67,262.25,271.55,247.86,272.93,273.34,272.96,262.13
6034,12/10/2018,1800,83616,-22.17,-51.42,31.87,26.82,27.23,0.57,25.71,21.68,295.11,241.05,250.19,258.06,271.82,249.09,274.04,273.76,272.96,263.34
6035,12/10/2018,1800,83722,-22.32,-49.07,34.15,25.49,30.06,0.19,26.22,22.15,291.07,238.35,250.95,260.96,274.53,249.84,276,276.4,275.82,264.77
6036,12/10/2018,1800,83749,-22.35,-41.8,35.9,31.9,32.15,0.12,27.07,16.41,291.02,243.37,253.62,259.61,274.79,249.61,276.68,276.99,275.94,263.45
6037,12/10/2018,1800,83708,-22.78,-45.2,13.49,4.47,2.47,0.12,1.11,0.73,284.56,242.74,254.72,262.55,281.41,253.77,283.32,283.58,281.83,266.97
6038,12/10/2018,1800,83755,-22.9,-43.17,48.88,41.84,46.22,0.19,33.49,23.39,288.15,243.5,255.06,262,273.38,248.38,274.65,275.08,274.57,263.06
6039,12/10/2018,1800,83054,-22.98,-43.37,49.52,44.95,46.34,0.31,37.07,27.04,290.55,242.99,254.72,261.81,272.55,248.05,274.1,274.48,274.09,262.95
6040,12/10/2018,1800,83721,-23,-47.13,35.52,39.55,32.66,0.06,28.66,17.52,294.14,237.97,250.49,260.86,278.02,252.68,279.75,279.99,278.98,266.2
6041,12/10/2018,1800,83829,-23.22,-45.87,21.17,11.46,12.09,0.79,11.23,16.79,297.5,237.67,250.19,260.51,275.15,250.69,277.6,277.77,276.41,264.49
6042,12/10/2018,1800,83768,-23.33,-51.13,63.87,63.3,64.31,0.31,44.85,29.99,290.73,240.59,249.98,257.66,271.87,248.99,273.54,273.82,273.14,263.45
6043,12/10/2018,1800,83766,-23.38,-51.18,62.73,59.04,62.6,0.31,46.09,30.85,291.87,240.59,250.02,257.66,271.71,248.94,273.42,273.64,273.02,263.34
6044,12/10/2018,1800,83767,-23.42,-51.92,25.07,20.34,19.84,0.5,18.66,18.12,302.62,239.61,248.41,257.32,274.37,251.64,277.05,275.98,274.39,264
6045,12/10/2018,1800,83778,-23.43,-46.47,18.15,11.36,10.22,0.31,9.65,6.25,292.27,237.12,249.98,261.06,281,254.14,283.01,283.34,281.83,267.36
6046,12/10/2018,1800,83779,-23.5,-46.63,18.76,15.87,9.61,0.12,9.39,8.31,294.3,236.28,248.88,260.31,279.95,253.95,282.27,282.26,280.7,266.97
6047,12/10/2018,1800,83780,-23.62,-46.65,22.92,12.6,15.52,0.12,14.95,13.58,297.69,236.19,248.71,260.16,278.13,252.96,280.55,280.41,279.1,266.09
6048,12/10/2018,1800,86246,-25.35,-54.45,16.5,8.09,7.65,0.31,6.92,4.66,293.4,241.6,252.14,261.56,281.73,257.5,283.99,283.52,281.48,268.63
6049,12/10/2018,1800,83011,-25.4,-49.23,26.34,26.25,18.6,0.12,16.06,17.74,294.03,236.32,247.9,258.46,276.93,252.16,279.08,279.03,277.67,265.82
6050,12/10/2018,1800,83836,-25.47,-50.63,14.5,5.58,5.3,0.06,4.82,7.46,294.5,237.5,247.99,256.82,279.9,253.67,282.46,281.96,279.63,266.59
6051,12/10/2018,1800,83840,-25.52,-49.17,38.79,33.55,40.06,0.12,32.38,20.44,292.76,236.15,247.69,258.26,276.35,251.73,278.52,278.61,277.49,265.54
6052,12/10/2018,1800,83827,-25.52,-54.58,12.47,4.15,2.09,0.12,1.11,0.85,289.41,241.47,252.14,261.71,285.17,259.63,287.43,287.47,285.41,270.72
